Max_Temp,Avg_Temp,Min_Temp,Max_Dew,Avg_Dew,Min_Dew,Max_Humidity,Avg_Humidity,Min_Humidity,Max_Wind,Avg_Wind,Min_Wind,Max_Pressure,Avg_Pressure,Min_Pressure,Date,Chicago,Miami,New York,Austin
57,48.9,44,38,29.6,17,79,50.8,21,17,9.8,0,30.1,30.0,29.9,2023-03-26,0.0,0.0,1.0,0.0
51,46.2,42,38,31.8,20,79,59.9,31,14,7.7,3,30.1,30.0,30.0,2023-03-27,0.0,0.0,1.0,0.0
54,46.5,40,32,21.4,8,60,39.8,17,20,8.9,0,30.2,30.1,30.0,2023-03-28,0.0,0.0,1.0,0.0
46,39.4,32,32,15.9,10,76,41.1,24,30,16.9,6,30.3,30.2,30.0,2023-03-29,0.0,0.0,1.0,0.0
53,46.7,38,45,29.3,9,74,52.0,26,18,8.0,0,30.3,30.2,29.9,2023-03-30,0.0,0.0,1.0,0.0
37,30.6,24,93,70.1,47,14,8.6,5,30.1,30.0,29.9,0.05,0,0,2023-03-31,0.0,0.0,1.0,0.0
35,32.5,30,33,27.1,22,96,80.5,66,22,17.3,13,29.5,29.4,29.4,2021-02-01,0.0,0.0,1.0,0.0
38,33.4,30,25,22.3,19,80,64.3,53,21,13.8,10,29.7,29.5,29.4,2021-02-02,0.0,0.0,1.0,0.0
43,37.8,33,24,20.9,18,61,51.0,41,20,11.3,0,29.9,29.8,29.7,2021-02-03,0.0,0.0,1.0,0.0
48,42.0,37,34,29.2,18,79,61.3,40,21,9.7,0,29.8,29.7,29.6,2021-02-04,0.0,0.0,1.0,0.0
45,40.3,34,18,14.7,11,50,36.0,27,31,13.3,5,30.1,30.0,29.8,2021-02-05,0.0,0.0,1.0,0.0
38,33.3,28,31,26.8,11,93,78.1,43,23,11.7,0,30.1,29.9,29.8,2021-02-06,0.0,0.0,1.0,0.0
31,25.4,19,16,7.8,4,61,48.0,33,23,10.5,0,30.4,30.4,30.1,2021-02-07,0.0,0.0,1.0,0.0
33,30.6,26,29,23.5,15,88,75.0,61,15,9.0,3,30.4,30.2,30.1,2021-02-08,0.0,0.0,1.0,0.0
36,30.8,27,24,17.0,10,79,58.2,35,12,7.0,0,30.4,30.3,30.2,2021-02-09,0.0,0.0,1.0,0.0
33,28.9,26,24,19.1,9,85,68.7,43,12,8.2,5,30.3,30.3,30.2,2021-02-10,0.0,0.0,1.0,0.0
30,26.8,22,9,4.1,-1,58,39.2,28,12,7.3,0,30.3,30.3,30.3,2021-02-11,0.0,0.0,1.0,0.0
31,28.6,26,21,9.2,2,69,44.5,35,17,11.0,7,30.3,30.3,30.2,2021-02-12,0.0,0.0,1.0,0.0
38,32.6,28,26,23.7,21,82,70.1,61,15,7.4,3,30.3,30.2,30.1,2021-02-13,0.0,0.0,1.0,0.0
34,33.7,32,31,28.1,21,89,80.7,61,13,7.8,5,30.2,30.1,29.9,2021-02-14,0.0,0.0,1.0,0.0
53,40.2,34,42,33.4,19,97,79.2,47,25,10.9,0,30.0,29.7,29.5,2021-02-15,0.0,0.0,1.0,0.0
33,29.7,24,15,7.3,3,51,39.8,28,25,11.6,3,30.5,30.3,30.0,2021-02-16,0.0,0.0,1.0,0.0
29,27.5,25,25,19.4,4,96,74.0,35,21,13.0,7,30.5,30.4,30.2,2021-02-17,0.0,0.0,1.0,0.0
34,31.4,28,29,26.9,25,89,83.1,75,20,11.6,6,30.2,30.1,30.0,2021-02-18,0.0,0.0,1.0,0.0
36,32.1,28,26,17.8,13,75,56.4,40,22,14.9,6,30.3,30.1,30.0,2021-02-19,0.0,0.0,1.0,0.0
38,31.8,26,16,13.5,10,63,48.0,33,17,10.1,3,30.5,30.4,30.3,2021-02-20,0.0,0.0,1.0,0.0
40,35.7,33,35,27.5,14,92,73.9,46,21,10.3,0,30.4,29.9,29.7,2021-02-21,0.0,0.0,1.0,0.0
46,41.6,38,32,28.5,25,73,60.0,49,20,13.3,7,29.9,29.7,29.6,2021-02-22,0.0,0.0,1.0,0.0
53,47.2,42,36,29.3,25,61,50.5,34,20,11.8,5,30.1,29.9,29.7,2021-02-23,0.0,0.0,1.0,0.0
52,45.4,41,34,20.4,13,52,37.8,24,30,16.8,6,30.2,30.0,29.7,2021-02-24,0.0,0.0,1.0,0.0
46,40.2,35,27,17.9,12,60,41.5,29,14,9.1,3,30.5,30.4,30.3,2021-02-25,0.0,0.0,1.0,0.0
52,44.1,37,48,38.3,27,93,80.5,57,14,9.1,3,30.4,30.1,29.9,2021-02-26,0.0,0.0,1.0,0.0
45,41.6,39,39,35.5,32,93,79.5,63,13,8.1,0,30.3,30.1,29.9,2021-02-27,0.0,0.0,1.0,0.0
32,27.6,22,93,88.1,82,32,25.9,18,30.1,29.8,29.5,0.19,0,0,2021-02-28,0.0,0.0,1.0,0.0
34,29.5,23,10,3.5,0,44,33.6,24,32,20.7,9,30.2,30.1,29.9,2021-03-01,0.0,0.0,1.0,0.0
52,43.0,33,26,17.1,10,49,36.1,24,16,9.9,0,30.0,29.9,29.8,2021-03-02,0.0,0.0,1.0,0.0
44,39.1,28,29,19.2,8,60,45.4,35,32,20.2,7,29.9,29.8,29.8,2021-03-03,0.0,0.0,1.0,0.0
38,31.9,25,11,5.2,-4,49,34.0,17,31,21.3,13,29.9,29.9,29.8,2021-03-04,0.0,0.0,1.0,0.0
35,32.5,30,18,12.3,8,52,43.4,38,23,16.2,7,30.2,30.1,29.9,2021-03-05,0.0,0.0,1.0,0.0
41,34.5,30,15,12.8,10,51,41.2,32,16,12.3,5,30.4,30.3,30.2,2021-03-06,0.0,0.0,1.0,0.0
44,36.5,28,13,9.4,6,47,33.5,23,12,8.1,6,30.4,30.4,30.3,2021-03-07,0.0,0.0,1.0,0.0
61,51.3,43,28,20.4,11,53,30.5,22,18,11.2,5,30.4,30.3,30.2,2021-03-08,0.0,0.0,1.0,0.0
54,46.6,39,43,33.4,26,80,61.3,43,15,7.0,0,30.5,30.4,30.4,2021-03-09,0.0,0.0,1.0,0.0
67,53.7,44,45,40.9,35,93,66.7,33,14,7.5,0,30.4,30.2,30.0,2021-03-10,0.0,0.0,1.0,0.0
67,61.0,53,48,28.5,15,65,32.5,14,32,15.7,8,30.1,30.0,29.9,2021-03-11,0.0,0.0,1.0,0.0
50,43.4,34,24,9.5,5,38,26.0,17,40,15.5,6,30.3,30.2,30.0,2021-03-12,0.0,0.0,1.0,0.0
51,44.3,33,22,14.2,9,39,30.1,21,31,20.5,13,30.1,30.0,29.9,2021-03-13,0.0,0.0,1.0,0.0
39,32.0,25,9,0.6,-5,39,27.5,16,31,18.7,6,30.3,30.3,30.1,2021-03-14,0.0,0.0,1.0,0.0
36,33.2,29,26,11.7,-4,70,43.4,22,12,8.3,5,30.3,30.3,30.2,2021-03-15,0.0,0.0,1.0,0.0
47,40.2,34,37,31.3,26,76,70.7,61,10,7.3,5,30.2,30.1,30.1,2021-03-16,0.0,0.0,1.0,0.0
46,44.0,42,41,39.3,36,93,83.9,68,20,8.8,0,30.1,29.9,29.8,2021-03-17,0.0,0.0,1.0,0.0
43,37.8,32,36,12.3,4,79,37.8,21,26,17.6,5,30.4,30.1,29.8,2021-03-18,0.0,0.0,1.0,0.0
59,45.1,35,28,17.1,11,50,34.3,16,10,6.3,3,30.6,30.5,30.4,2021-03-19,0.0,0.0,1.0,0.0
61,49.1,38,35,25.3,16,79,44.8,17,10,4.8,0,30.6,30.5,30.4,2021-03-20,0.0,0.0,1.0,0.0
56,47.3,39,37,32.7,23,86,60.5,28,12,6.9,3,30.4,30.4,30.3,2021-03-21,0.0,0.0,1.0,0.0
58,47.6,42,44,40.2,36,92,76.4,55,12,7.3,0,30.3,30.3,30.2,2021-03-22,0.0,0.0,1.0,0.0
49,46.0,44,45,42.1,41,93,86.6,74,17,10.3,0,30.2,30.1,30.0,2021-03-23,0.0,0.0,1.0,0.0
67,55.3,46,55,50.2,44,97,83.7,65,12,6.0,0,30.1,30.0,30.0,2021-03-24,0.0,0.0,1.0,0.0
82,60.0,52,57,47.7,37,93,70.1,22,35,13.4,3,30.0,29.8,29.6,2021-03-25,0.0,0.0,1.0,0.0
67,56.9,51,43,38.6,35,66,51.1,33,18,10.7,6,30.1,30.1,30.0,2021-03-26,0.0,0.0,1.0,0.0
58,52.6,46,54,47.7,39,94,83.9,53,22,10.5,0,30.1,29.7,29.4,2021-03-27,0.0,0.0,1.0,0.0
55,49.8,46,32,24.0,18,56,37.2,27,32,18.9,5,30.3,29.9,29.6,2021-03-28,0.0,0.0,1.0,0.0
58,50.3,42,43,32.0,22,77,51.7,33,24,11.8,0,30.4,30.3,30.3,2021-03-29,0.0,0.0,1.0,0.0
64,56.2,50,55,49.9,43,93,80.0,56,18,9.7,0,30.3,30.0,29.8,2021-03-30,0.0,0.0,1.0,0.0
41,32.2,12,93,70.2,33,32,14.2,0,29.9,29.7,29.6,0.42,0,0,2021-03-31,0.0,0.0,1.0,0.0
52,46.7,41,33,16.8,5,53,33.1,15,30,18.5,8,30.1,29.9,29.5,2023-04-01,0.0,0.0,1.0,0.0
56,48.0,38,40,25.7,7,63,43.0,25,21,11.0,5,30.2,30.1,30.0,2023-04-02,0.0,0.0,1.0,0.0
71,57.4,46,54,47.1,41,86,69.9,47,14,7.1,0,30.1,30.0,30.0,2023-04-03,0.0,0.0,1.0,0.0
54,48.8,45,50,44.4,42,93,84.7,74,17,13.1,6,30.3,30.2,30.1,2023-04-04,0.0,0.0,1.0,0.0
77,56.6,45,55,48.1,42,96,76.1,46,22,7.8,0,30.2,30.1,30.0,2023-04-05,0.0,0.0,1.0,0.0
59,52.8,45,43,20.8,14,55,29.0,22,23,15.2,10,30.4,30.3,30.2,2023-04-06,0.0,0.0,1.0,0.0
51,45.1,39,25,17.7,12,44,34.2,22,18,9.0,3,30.5,30.4,30.4,2023-04-07,0.0,0.0,1.0,0.0
54,46.4,42,31,25.1,12,58,44.8,19,16,9.8,3,30.5,30.5,30.4,2023-04-08,0.0,0.0,1.0,0.0
64,52.8,44,38,29.5,21,65,43.8,19,15,8.3,5,30.5,30.4,30.3,2023-04-09,0.0,0.0,1.0,0.0
74,64.1,52,28,23.4,15,38,23.2,11,16,10.0,5,30.2,30.1,29.9,2023-04-10,0.0,0.0,1.0,0.0
82,73.1,66,41,33.5,25,34,23.7,16,22,12.5,0,29.9,29.8,29.7,2023-04-11,0.0,0.0,1.0,0.0
89,78.5,65,42,40.0,38,43,26.4,16,17,9.1,0,29.9,29.8,29.8,2023-04-12,0.0,0.0,1.0,0.0
88,77.8,67,50,42.3,39,44,28.8,19,17,7.8,0,29.9,29.8,29.8,2023-04-13,0.0,0.0,1.0,0.0
73,62.5,54,58,53.9,46,93,74.4,38,15,8.6,5,29.9,29.9,29.8,2023-04-14,0.0,0.0,1.0,0.0
67,58.6,53,56,53.2,50,97,82.8,63,13,7.6,0,29.9,29.8,29.7,2023-04-15,0.0,0.0,1.0,0.0
68,56.4,51,52,45.3,28,94,72.4,27,21,10.8,5,29.7,29.6,29.5,2023-04-16,0.0,0.0,1.0,0.0
57,52.6,47,32,28.0,23,48,39.2,28,24,16.7,10,29.9,29.8,29.7,2023-04-17,0.0,0.0,1.0,0.0
64,52.8,46,40,29.8,24,66,42.5,28,18,11.4,6,30.1,30.0,29.9,2023-04-18,0.0,0.0,1.0,0.0
62,52.7,45,42,35.4,32,71,52.9,35,12,8.4,3,30.2,30.2,30.1,2023-04-19,0.0,0.0,1.0,0.0
69,57.7,51,51,46.7,42,83,67.7,45,17,10.8,0,30.1,30.0,30.0,2023-04-20,0.0,0.0,1.0,0.0
68,54.8,50,57,51.0,47,100,87.2,68,21,14.5,6,30.0,29.9,29.8,2023-04-21,0.0,0.0,1.0,0.0
67,57.6,53,54,50.1,35,100,78.7,44,17,8.5,0,30.0,29.8,29.8,2023-04-22,0.0,0.0,1.0,0.0
61,53.5,46,38,33.3,26,66,48.4,27,16,8.9,0,30.1,30.0,30.0,2023-04-23,0.0,0.0,1.0,0.0
58,53.5,47,36,31.9,27,59,44.6,33,10,6.2,0,30.2,30.1,30.1,2023-04-24,0.0,0.0,1.0,0.0
58,52.6,48,46,38.3,29,80,59.1,43,13,8.8,3,30.2,30.2,30.1,2023-04-25,0.0,0.0,1.0,0.0
57,53.1,51,48,44.6,41,89,73.3,62,12,7.8,0,30.2,30.2,30.2,2023-04-26,0.0,0.0,1.0,0.0
56,51.7,49,47,41.8,34,89,70.8,45,17,11.6,6,30.2,30.1,30.0,2023-04-27,0.0,0.0,1.0,0.0
53,50.5,48,51,48.3,45,97,92.2,87,22,16.1,10,30.0,29.9,29.8,2023-04-28,0.0,0.0,1.0,0.0
62,54.6,50,60,53.7,50,100,96.7,90,18,12.2,0,29.8,29.5,29.0,2023-04-29,0.0,0.0,1.0,0.0
58,47.6,41,87,68.8,35,24,12.4,0,29.8,29.5,29.3,0.01,0,0,2023-04-30,0.0,0.0,1.0,0.0
80,70.3,56,72,66.1,46,100,87.7,62,23,12.9,0,29.2,29.0,28.7,2023-03-01,0.0,0.0,0.0,1.0
72,59.2,48,43,35.5,21,83,43.5,27,20,9.6,0,29.3,29.2,29.1,2023-03-02,0.0,0.0,0.0,1.0
78,59.2,37,53,46.4,37,100,67.9,35,14,6.6,0,29.4,29.4,29.3,2023-03-03,0.0,0.0,0.0,1.0
78,60.9,46,61,55.4,46,100,84.8,45,13,6.1,0,29.5,29.4,29.4,2023-03-04,0.0,0.0,0.0,1.0
80,66.5,58,66,62.3,56,100,87.5,58,13,5.7,0,29.5,29.4,29.4,2023-03-05,0.0,0.0,0.0,1.0
79,70.8,63,70,67.4,63,100,89.8,72,10,6.0,0,29.4,29.4,29.3,2023-03-06,0.0,0.0,0.0,1.0
79,70.7,63,67,64.5,58,100,81.8,62,13,6.8,3,29.5,29.4,29.4,2023-03-07,0.0,0.0,0.0,1.0
83,69.4,59,67,60.4,54,84,73.9,53,17,8.4,5,29.5,29.4,29.4,2023-03-08,0.0,0.0,0.0,1.0
73,62.2,56,58,55.7,52,100,80.0,59,17,9.1,0,29.6,29.5,29.3,2023-03-09,0.0,0.0,0.0,1.0
87,71.0,55,69,63.8,55,100,80.9,49,22,10.3,0,29.3,29.2,29.1,2023-03-10,0.0,0.0,0.0,1.0
69,68.5,68,66,66.0,66,93,91.5,90,10,9.5,9,29.1,29.1,29.1,2023-03-11,0.0,0.0,0.0,1.0
67,58.1,50,42,39.3,38,63,50.6,34,17,13.0,8,29.6,29.6,29.5,2023-03-12,0.0,0.0,0.0,1.0
66,56.1,46,45,39.5,36,83,54.9,38,16,8.5,0,29.7,29.6,29.6,2023-03-13,0.0,0.0,0.0,1.0
74,59.0,41,57,49.0,41,100,71.6,51,20,9.7,0,29.6,29.5,29.4,2023-03-14,0.0,0.0,0.0,1.0
81,68.5,56,71,64.6,50,100,87.8,65,28,13.7,0,29.4,29.2,29.1,2023-03-15,0.0,0.0,0.0,1.0
57,49.2,41,48,32.5,26,82,55.5,34,24,18.0,10,29.6,29.5,29.3,2023-03-16,0.0,0.0,0.0,1.0
53,48.6,45,36,31.3,28,65,51.8,40,14,7.4,0,29.9,29.7,29.6,2023-03-17,0.0,0.0,0.0,1.0
58,47.0,38,36,31.4,23,93,58.6,31,10,4.5,0,30.0,29.9,29.8,2023-03-18,0.0,0.0,0.0,1.0
56,48.4,36,51,39.9,32,100,74.6,43,18,9.0,0,29.8,29.6,29.5,2023-03-19,0.0,0.0,0.0,1.0
69,62.0,52,68,61.6,52,100,98.5,93,20,10.0,0,29.5,29.4,29.4,2023-03-20,0.0,0.0,0.0,1.0
77,71.8,68,68,67.2,65,100,85.8,66,21,13.9,8,29.5,29.4,29.4,2023-03-21,0.0,0.0,0.0,1.0
80,74.3,70,69,67.8,66,93,80.7,64,25,15.5,10,29.4,29.3,29.2,2023-03-22,0.0,0.0,0.0,1.0
86,71.2,53,69,61.6,43,100,76.7,24,17,7.1,0,29.2,29.2,29.1,2023-03-23,0.0,0.0,0.0,1.0
79,63.6,48,49,39.0,31,92,45.4,22,12,5.6,0,29.4,29.3,29.2,2023-03-24,0.0,0.0,0.0,1.0
79,63.4,45,68,56.0,44,97,78.4,52,10,3.6,0,29.3,29.3,29.2,2023-03-25,0.0,0.0,0.0,1.0
77,66.5,55,66,54.4,46,100,66.1,53,17,10.4,5,29.5,29.4,29.3,2023-03-26,0.0,0.0,0.0,1.0
68,62.8,57,52,41.5,35,63,47.0,30,28,17.5,3,29.7,29.6,29.5,2023-03-27,0.0,0.0,0.0,1.0
72,61.6,53,51,44.8,36,67,54.3,44,15,8.1,0,29.6,29.6,29.5,2023-03-28,0.0,0.0,0.0,1.0
76,68.9,61,70,64.7,51,100,86.8,70,20,11.8,0,29.5,29.4,29.3,2023-03-29,0.0,0.0,0.0,1.0
86,74.3,58,69,65.9,50,96,76.8,53,25,12.3,0,29.4,29.3,29.3,2023-03-30,0.0,0.0,0.0,1.0
70,68.2,66,96,83.6,62,13,6.9,0,29.2,29.2,29.1,0.00,0,0,2023-03-31,0.0,0.0,0.0,1.0
41,36.6,32,36,34.6,32,100,93.0,82,15,10.8,6,29.9,29.7,29.6,2023-02-01,0.0,0.0,0.0,1.0
50,42.5,34,42,37.3,31,100,82.4,71,14,7.2,0,30.0,29.9,29.9,2023-02-02,0.0,0.0,0.0,1.0
62,41.6,29,46,37.4,28,100,87.0,53,17,3.3,0,29.9,29.8,29.6,2023-02-03,0.0,0.0,0.0,1.0
73,48.8,34,56,45.1,34,100,89.8,53,15,3.8,0,29.6,29.6,29.5,2023-02-04,0.0,0.0,0.0,1.0
75,64.1,52,61,58.4,52,100,83.4,53,23,13.8,5,29.5,29.4,29.3,2023-02-05,0.0,0.0,0.0,1.0
71,65.2,52,68,62.6,50,97,91.3,84,14,9.8,3,29.5,29.4,29.3,2023-02-06,0.0,0.0,0.0,1.0
60,48.5,37,49,44.7,37,100,87.4,60,14,8.0,0,29.5,29.5,29.4,2023-02-07,0.0,0.0,0.0,1.0
72,55.2,37,50,41.7,36,100,66.3,27,15,8.0,3,29.6,29.5,29.4,2023-02-08,0.0,0.0,0.0,1.0
55,48.5,38,41,31.3,20,68,52.8,33,22,14.4,7,29.8,29.7,29.6,2023-02-09,0.0,0.0,0.0,1.0
59,44.1,34,32,26.3,20,89,52.3,32,17,9.0,0,29.8,29.7,29.6,2023-02-10,0.0,0.0,0.0,1.0
63,46.1,27,37,32.1,26,96,64.0,29,14,5.0,0,29.7,29.6,29.5,2023-02-11,0.0,0.0,0.0,1.0
70,54.7,35,59,47.2,33,96,77.6,55,18,8.0,0,29.5,29.4,29.2,2023-02-12,0.0,0.0,0.0,1.0
80,64.6,44,63,47.4,23,100,65.6,13,22,12.1,0,29.2,29.1,29.1,2023-02-13,0.0,0.0,0.0,1.0
79,60.8,39,68,55.7,33,100,84.4,62,24,7.5,0,29.2,29.2,29.1,2023-02-14,0.0,0.0,0.0,1.0
70,51.3,40,68,32.0,20,93,49.5,33,26,17.0,7,29.8,29.5,29.2,2023-02-15,0.0,0.0,0.0,1.0
52,41.1,28,26,22.3,20,85,49.4,28,22,12.8,0,30.0,29.9,29.8,2023-02-16,0.0,0.0,0.0,1.0
55,41.9,26,40,31.3,24,96,70.0,40,14,5.0,0,29.9,29.8,29.7,2023-02-17,0.0,0.0,0.0,1.0
74,57.4,46,53,48.0,40,100,73.3,41,12,6.2,0,29.7,29.6,29.5,2023-02-18,0.0,0.0,0.0,1.0
81,67.6,52,64,60.5,50,93,79.4,54,20,10.2,0,29.6,29.4,29.3,2023-02-19,0.0,0.0,0.0,1.0
81,69.2,56,66,63.0,56,100,82.2,56,23,12.3,0,29.3,29.2,29.0,2023-02-20,0.0,0.0,0.0,1.0
89,74.3,66,66,55.8,35,93,60.2,16,21,10.6,3,29.2,29.1,29.0,2023-02-21,0.0,0.0,0.0,1.0
78,66.3,53,65,51.1,34,100,63.2,33,23,13.7,0,29.6,29.4,29.2,2023-02-22,0.0,0.0,0.0,1.0
56,53.1,50,47,41.9,35,80,66.8,45,17,13.6,10,29.7,29.6,29.6,2023-02-23,0.0,0.0,0.0,1.0
64,54.2,46,54,47.9,42,93,79.6,67,14,9.1,5,29.7,29.6,29.5,2023-02-24,0.0,0.0,0.0,1.0
80,64.0,52,67,59.1,51,100,85.5,58,22,11.7,0,29.5,29.4,29.1,2023-02-25,0.0,0.0,0.0,1.0
81,68.0,46,66,39.6,25,93,43.6,14,18,8.0,0,29.4,29.3,29.1,2023-02-26,0.0,0.0,0.0,1.0
83,64.1,44,66,56.3,39,97,77.9,41,14,6.2,0,29.3,29.3,29.2,2023-02-27,0.0,0.0,0.0,1.0
32,31.0,29,100,98.0,92,17,13.2,7,29.8,29.7,29.7,0.90,0,0,2023-02-28,0.0,0.0,0.0,1.0
70,54.9,36,42,37.3,34,97,58.4,28,16,8.0,0,29.8,29.8,29.7,2021-04-01,0.0,0.0,0.0,1.0
67,57.0,50,57,50.9,43,93,80.6,68,13,6.4,0,29.7,29.7,29.6,2021-04-02,0.0,0.0,0.0,1.0
75,59.9,49,58,53.5,49,100,82.1,50,9,4.1,0,29.7,29.6,29.6,2021-04-03,0.0,0.0,0.0,1.0
78,62.2,47,63,56.8,47,100,85.1,48,20,7.3,0,29.6,29.5,29.3,2021-04-04,0.0,0.0,0.0,1.0
84,71.4,65,65,63.6,61,93,78.2,47,26,16.7,10,29.4,29.3,29.2,2021-04-05,0.0,0.0,0.0,1.0
84,71.2,50,68,61.5,44,87,73.8,27,21,10.2,0,29.3,29.2,29.2,2021-04-06,0.0,0.0,0.0,1.0
88,64.3,47,66,58.2,45,100,85.1,35,17,5.3,0,29.3,29.2,29.1,2021-04-07,0.0,0.0,0.0,1.0
88,75.0,65,69,66.8,64,100,77.3,51,18,11.3,0,29.1,29.1,29.0,2021-04-08,0.0,0.0,0.0,1.0
78,65.4,48,68,43.5,34,100,50.4,21,23,12.7,0,29.3,29.2,29.1,2021-04-09,0.0,0.0,0.0,1.0
86,65.1,43,56,46.1,40,96,57.4,25,13,6.6,0,29.3,29.2,29.1,2021-04-10,0.0,0.0,0.0,1.0
86,72.6,63,67,63.9,58,97,76.0,49,16,9.1,3,29.3,29.2,29.1,2021-04-11,0.0,0.0,0.0,1.0
81,73.4,70,68,65.3,60,94,76.7,56,16,8.4,0,29.4,29.3,29.3,2021-04-12,0.0,0.0,0.0,1.0
79,72.0,68,70,65.6,62,100,81.2,58,15,8.5,3,29.4,29.4,29.3,2021-04-13,0.0,0.0,0.0,1.0
70,63.9,60,67,62.0,59,100,93.7,81,17,10.0,3,29.4,29.3,29.3,2021-04-14,0.0,0.0,0.0,1.0
68,62.9,59,67,62.5,55,100,98.5,87,21,8.7,0,29.3,29.2,29.2,2021-04-15,0.0,0.0,0.0,1.0
64,56.1,51,54,45.0,40,87,68.0,44,23,17.3,8,29.6,29.5,29.4,2021-04-16,0.0,0.0,0.0,1.0
66,55.7,49,47,42.0,39,86,62.1,38,15,9.3,0,29.6,29.5,29.5,2021-04-17,0.0,0.0,0.0,1.0
73,59.4,42,48,42.8,38,100,60.3,28,12,3.7,0,29.6,29.5,29.4,2021-04-18,0.0,0.0,0.0,1.0
82,62.0,45,50,44.3,38,93,57.1,27,28,9.3,0,29.6,29.5,29.4,2021-04-19,0.0,0.0,0.0,1.0
63,52.7,43,35,30.5,27,61,44.6,27,21,14.6,6,29.8,29.6,29.5,2021-04-20,0.0,0.0,0.0,1.0
65,57.5,40,61,49.3,34,100,75.4,55,14,6.6,0,29.6,29.5,29.4,2021-04-21,0.0,0.0,0.0,1.0
72,66.1,61,71,65.8,61,100,99.3,93,13,5.0,0,29.4,29.2,29.1,2021-04-22,0.0,0.0,0.0,1.0
82,69.3,58,67,55.8,47,100,66.2,36,20,10.0,3,29.4,29.3,29.2,2021-04-23,0.0,0.0,0.0,1.0
85,69.2,49,65,57.2,49,100,70.0,36,15,8.6,0,29.5,29.4,29.3,2021-04-24,0.0,0.0,0.0,1.0
84,72.0,65,66,62.9,59,93,75.2,46,18,13.1,5,29.4,29.3,29.2,2021-04-25,0.0,0.0,0.0,1.0
78,73.1,69,71,68.9,65,96,87.0,76,18,12.6,8,29.3,29.2,29.2,2021-04-26,0.0,0.0,0.0,1.0
84,77.0,72,74,70.6,68,100,81.3,58,23,16.3,7,29.2,29.1,29.1,2021-04-27,0.0,0.0,0.0,1.0
75,70.6,66,73,70.0,66,100,98.0,93,13,7.2,0,29.4,29.3,29.1,2021-04-28,0.0,0.0,0.0,1.0
72,67.5,65,69,66.4,64,100,96.5,78,17,9.5,0,29.5,29.5,29.4,2021-04-29,0.0,0.0,0.0,1.0
37,32.9,29,93,53.5,25,10,6.3,0,29.9,29.9,29.8,0.02,0,0,2021-04-30,0.0,0.0,0.0,1.0
83,70.1,55,69,61.4,50,90,74.5,58,18,7.6,0,29.5,29.3,29.1,2023-04-01,0.0,0.0,0.0,1.0
90,76.2,69,72,69.8,68,100,82.2,55,18,10.8,6,29.2,29.1,29.1,2023-04-02,0.0,0.0,0.0,1.0
84,76.1,72,73,70.3,67,94,83.1,58,22,13.9,6,29.1,29.1,29.0,2023-04-03,0.0,0.0,0.0,1.0
75,68.2,59,72,48.3,32,91,54.0,25,25,15.7,6,29.5,29.3,29.1,2023-04-04,0.0,0.0,0.0,1.0
57,50.2,47,50,47.5,44,100,90.9,62,22,15.0,8,29.6,29.6,29.4,2023-04-05,0.0,0.0,0.0,1.0
54,51.3,49,53,50.4,49,100,96.7,92,17,13.8,8,29.6,29.6,29.5,2023-04-06,0.0,0.0,0.0,1.0
62,56.5,51,56,53.7,51,100,90.3,80,13,8.3,5,29.6,29.6,29.5,2023-04-07,0.0,0.0,0.0,1.0
72,62.5,49,60,57.1,49,100,83.8,66,9,3.6,0,29.6,29.6,29.5,2023-04-08,0.0,0.0,0.0,1.0
70,61.5,51,60,56.9,51,100,85.9,63,12,3.7,0,29.7,29.6,29.6,2023-04-09,0.0,0.0,0.0,1.0
73,60.5,47,58,53.1,47,100,80.0,48,10,3.9,0,29.7,29.6,29.5,2023-04-10,0.0,0.0,0.0,1.0
76,61.8,46,56,51.7,46,100,73.7,38,9,3.4,0,29.6,29.5,29.4,2023-04-11,0.0,0.0,0.0,1.0
78,62.7,48,60,54.1,48,100,76.7,43,12,4.6,0,29.4,29.3,29.2,2023-04-12,0.0,0.0,0.0,1.0
79,67.8,55,70,64.2,53,100,88.6,74,17,9.5,0,29.2,29.2,29.1,2023-04-13,0.0,0.0,0.0,1.0
90,72.8,60,71,61.7,46,100,73.1,29,21,9.3,0,29.5,29.3,29.1,2023-04-14,0.0,0.0,0.0,1.0
72,62.8,51,47,41.9,37,83,48.8,29,22,11.9,0,29.7,29.6,29.5,2023-04-15,0.0,0.0,0.0,1.0
76,62.4,45,54,46.9,43,97,62.5,32,15,7.2,0,29.6,29.5,29.4,2023-04-16,0.0,0.0,0.0,1.0
78,69.2,61,67,61.1,55,90,76.5,46,18,11.8,8,29.4,29.3,29.2,2023-04-17,0.0,0.0,0.0,1.0
80,73.1,69,69,67.2,65,93,82.2,66,17,13.6,8,29.3,29.3,29.3,2023-04-18,0.0,0.0,0.0,1.0
87,73.0,65,73,69.0,63,100,87.7,61,23,12.0,5,29.4,29.3,29.2,2023-04-19,0.0,0.0,0.0,1.0
78,67.5,57,65,61.9,53,100,84.0,50,18,7.6,0,29.4,29.3,29.3,2023-04-20,0.0,0.0,0.0,1.0
78,65.0,49,60,54.4,49,100,71.5,46,16,6.2,0,29.4,29.3,29.3,2023-04-21,0.0,0.0,0.0,1.0
65,56.9,51,55,49.4,46,89,76.4,61,24,16.6,0,29.5,29.4,29.4,2023-04-22,0.0,0.0,0.0,1.0
